id,name,address,reviewcnt,rate,price,phone,cuisine,score
07f4f7E86YbWPYdgxwVI2w,Paradiso Ristorante & Pizzeria,164 N Village Ave Rockville Centre NY 11570,107,3.5,2,(516) 594-4040,Pizza,0
07lcbKUd41qOq7RO3cL75g,The PokéSpot,120 4th Ave New York NY 10003,535,4,2,(212) 933-0971,Poke,1
08KCenrjRbL7vzfHjdGYyg,Estrellita Poblana IV,45 Westchester Sq Bronx NY 10461,138,4,2,(718) 239-8290,Mexican,0
08gZmvqnAW1kirxqhXocyQ,Son's Freedom Market & Deli,1043 Lexington Ave New York NY 10021,4,2.5,4,(212) 734-1093,Delis,0
08qoYiDfMS-e5ua2JPiiAA,The Monkey Cup,1730 Amsterdam Ave New York NY 10031,107,4.5,1,,Coffee & Tea,0
093cfHd4VSqyr5sSjdZmdQ,Mr BBQ,150 Sylvan Ave Englewood Cliffs NJ 07632,122,4,2,(201) 816-9300,Korean,0
09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,196-50 Northern Blvd Flushing NY 11358,379,4,2,(718) 279-7080,Sushi Bars,0
0ALbdMnTBX0vkSPLzIDMlw,Corkbuzz Wine Studio,13 E 13th St New York NY 10003,355,4,3,(646) 873-6071,Wine Bars,0
0AWdTQZ97G4rutU0z9Di6g,Fonda East Village,40 Avenue B New York NY 10009,620,4,2,(212) 677-4096,Mexican,0
0AfOf_mJ5-PCJ3KPJkqDaw,Viaggio Ristorante,1055 Hamburg Turnpike Wayne NJ 07470,141,4.5,3,(973) 706-7277,Italian,0
0Aw9Af0d9a7HxcbkJaW9eA,Mamajuana Cafe,247 Dyckman St New York NY 10034,485,3,2,(212) 304-0140,Breakfast & Brunch,0
0Ayiz5GXZ2z2dWhRcFxLlg,G's Restaurant & Bar,139-20 243rd St Rosedale NY 11422,44,3,2,(347) 894-8577,Caribbean,0
0BJOYDFPW1UtsSOeRtc42g,That's A Wrap,45-52 Bell Blvd Bayside NY 11361,217,3.5,2,(718) 428-9727,Sandwiches,0
0Bm2vjJW5Fw7_Maer6kDUw,Melt Shop,135 W 50th St New York NY 10020,443,4,2,(212) 974-3423,American (New),0
0BzxIsoRuFvxbMPl-iH70A,Market Table,54 Carmine St New York NY 10014,737,4,3,(212) 255-2100,American (New),0
0CNH194ZEYELV6Tb453vaA,Delicious Shwarma,2005 Victory Blvd Staten NY 10314,27,4,1,(718) 818-0065,Middle Eastern,0
0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,9 Pell St New York NY 10013,5008,4,2,(212) 233-8888,Shanghainese,1
0D4a1adz96Gxnfd0JqwrEg,The Whitby Bar and Restaurant,18 W 56th St New York NY 10019,19,4.5,3,(646) 928-4207,Bars,0
0D8ggIMFNVcb37AzhFBtog,Golden Bell Deli,1130 1st Ave New York NY 10021,1,4,4,(212) 223-3795,Restaurants,0
0DVNloBEwz5dkNMnc8r7bg,South Fin Grill,300 Father Capodanno Blvd Staten Island NY 10305,199,2.5,3,(718) 447-7679,Seafood,0
0EHlocaJGVHPENeILaubUg,Financier Patisserie - Stone Street,62 Stone St New York NY 10004,325,4,2,(212) 344-5600,Bakeries,0
0EIIFAq7YmPk3tgPzVx82g,5 Napkin Burger,2315 Broadway New York NY 10024,684,3,2,(212) 333-4488,Burgers,0
0EtZ1xhnXWp4-ysNVwItYA,Distilled,211 W Broadway New York NY 10013,653,4,2,(646) 809-9490,American (New),0
0F4k2gAYOVYo5RQwkF3Brw,SGD Tofu House,149-06 41st Ave Flushing NY 11355,112,4.5,2,(718) 321-0220,Korean,0
0FNhkcM3yDuFTd-I5jBpog,Cinco De Mayo,351 Pacific Ave Long Beach CA 90802,264,4,1,(562) 432-1604,Mexican,0
0FPPXVmNpchqbrNugahbMg,Siblings Potato Noodles,136-20 Roosevelt Ave New York NY 11354,50,4,1,(646) 707-6565,Chinese,0
0FX_Xm8cV3ePXd_IQ_qJXA,Astoria Park,Astoria NY 11102,259,4.5,0,,Parks,0
0GN6l4FAknTFSWZhEan45A,GunBae,67 Murray St New York NY 10007,157,4,3,(212) 321-2500,Korean,0
0GeWlp7_SBsKBKUa10QBIg,August,791 Lexington Ave New York NY 10065,129,4,3,(212) 935-1433,American (Traditional),1
0GftSP2dRwEzujkv2VKIgA,Wok Wok,11 Mott St New York NY 10013,503,4,2,(917) 388-3627,Malaysian,0
0GpoYiUGa1okXWdhEweDdw,Charlie Brown's,1920 Burlington-Mount Holly Rd Westampton NJ 08060,31,3,2,(609) 265-1100,American (Traditional),0
0Gx08zPfwP8tI2Hg4r6AGg,Deluca's Italian Restaurant,7324 Amboy Rd Staten Island NY 10307,47,4.5,2,(718) 227-7200,Italian,0
0IFd_nGY2l_Miai4n7ifTA,Tacos El Paisa,1548 Saint Nicholas Ave New York NY 10040,74,4,1,(917) 521-0972,Mexican,0
0IHDg1HX4uFUn7D453Z8ZQ,Prince Umbertos,721 Franklin Ave Franklin Square NY 11010,79,3.5,2,(516) 872-9049,Pizza,0
0Iw2y4HVtAFIUxlyEWKCoA,Ken's Broadway Deli,114 Broadway Hillsdale NJ 07642,51,5,1,(201) 666-0401,Sandwiches,0
0J4A9nMi4dkMwHh_TVQjNw,T2 Tea,1 Dey St New York NY 10007,1,5,0,(800) 718-4036,Tea Rooms,0
0Jr2OP0B2MM4LvJY_K6cTQ,Aurora Ristorante,429 Piaget Ave Clifton NJ 07011,208,4.5,2,(973) 772-2914,Italian,0
0K14fz91-JSZd-wselihxA,Basil,270 Kingston Ave Brooklyn NY 11213,192,3.5,3,(718) 285-8777,Kosher,0
0Kddr4YmZKS0qcQv_wOwWQ,A Plus Chinese,84 Eldridge Ground Fl New York NY 10002,6,3,2,(646) 476-4322,Chinese,0
0KioBwtmH_ZjwrJNexyXzQ,Miyabi III,82 Hillside Ave Williston Park NY 11596,56,4,2,(516) 248-2988,Sushi Bars,0
0L-1e-HtTZPwMHAlQt6yOQ,The Cheese Cave,14 Monmouth St Red Bank NJ 07701,116,4.5,2,(732) 842-0796,Cheese Shops,0
0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,64-13 39th Ave Woodside NY 11377,2109,4,2,(718) 899-9599,Thai,1
0L5EB4bQE7Xa3t2u_CC9IQ,Casa Latina Restaurante,112 Ocean Ave Jersey City NJ 07305,14,4.5,1,(201) 435-1176,Latin American,0
0LKC_M1bumyOcgWgbH9OdQ,Crave Fishbar,428 Amsterdam Ave New York NY 10024,179,4,3,(646) 494-2750,Seafood,0
0Lnp_fi3gI2bfJ8RcMDfjg,Gen,659 Washington Ave Brooklyn NY 11238,249,4,2,(718) 398-3550,Japanese,0
0N8cIYLfmoQQJ8gDihmkBg,Yojie Japanese Fondue,11710 E South St Ste 105 Artesia CA 90701,1150,4,2,(562) 402-2288,Fondue,0
0NQdEwoaihf-LIWoeKid-A,Blaze Fast-Fire'd Pizza,2590 Hylan Blvd Staten Island NY 10306,41,4,1,(347) 329-4695,Salad,0
0NeZwlGoUQ3WCA35jmdUPw,Ambeli Greek Taverna,29 N Union Ave Cranford NJ 07016,208,4.5,2,(908) 272-4111,Greek,0
0O0DV4tKQkp2lS2wGcg_7A,Bin 5,1233 Bay St Staten Island NY 10305,243,4.5,3,(718) 448-7275,Italian,0
0O779I5YqGvbxT1QPfe0eQ,Asian Moon,825 Franklin Ave Garden City NY 11530,101,3.5,2,(516) 248-6161,Asian Fusion,0
0PNqgljlrf1J3gCPY5NP8A,Yankee Tavern,72 E 161st St Bronx NY 10451,82,3.5,2,(718) 292-6130,Sports Bars,0
0PqypkmitBHGqXOQrp4DjA,Domenico's Pizzeria,5838 Amboy Rd Staten Island NY 10309,39,4,2,(718) 966-0114,Pizza,0
0PtqrJCFkGZ8W9pEDR1fqA,Union League Club,38 E 37th St New York NY 10016,25,4,3,(212) 685-3800,Venues & Event Spaces,0
0Q13lJ3OHXOuBVpN6jeTjw,Tartine,253 W 11th St New York NY 10014,891,4,2,(212) 229-2611,French,0
0Q3xCYWK2N-wJfXjLa9dFg,Bâtard,239 West Broadway New York NY 10013,281,4,4,(212) 219-2777,Modern European,0
0RWRIP39mVtu-MR8yYtKLg,273 Kitchen,273 Halstead Ave Harrison NY 10528,139,4.5,2,(914) 732-3333,Mediterranean,0
0S84qHxI7LhQovkp725oXQ,Georgie's Place,3850 Atlantic Ave Long Beach CA 90807,193,3.5,1,(562) 426-9115,American (New),0
0S_wo1Tm7RtLnPzlgH4Z6Q,Belly Bombz Food Truck,Long Beach CA 90804,179,3.5,2,(323) 834-8229,Chicken Wings,0
0SakkRuHhECsDsZ8mRkisQ,IL Triangolo Restaurant,96-01 Corona Ave Corona NY 11368,360,4.5,2,(718) 271-1250,Italian,0
0SqFgkdmfNWj9iUQgfghEA,Veronica's Kitchen,Front St & Pine St New York NY 10005,144,4,1,(917) 848-2465,Soul Food,0
0Tvwk0hvgaY0QVIsZGTZKQ,Antica Ristorante,8 Stone St New York NY 10004,371,4.5,3,(212) 480-3880,Italian,0
0U8gOnAAVEDzVtXy8x2mbg,The Sea Grill,19 W 49th St New York NY 10020,295,4,3,(212) 332-7610,Seafood,0
0UdC0VYX6aAvLiOcpR4MVQ,Joe's Pizza,150 E 14th St New York NY 10003,625,4,1,(212) 388-9474,Pizza,0
0VYAqXbYRcyiQU8QS-SG_g,Plaza Deli,127 John St New York NY 10038,60,3.5,1,(212) 943-7735,Delis,0
0W0m68TNPbodGCA3PhIB4w,The Black Ant,60 2nd Ave New York NY 10003,400,4,2,(212) 598-0300,Mexican,1
0WAWICDhZxs3VeaEM8hfSg,Goyen Sushi & Robata,4905 East 2nd St Long Beach CA 90803,104,4.5,2,(562) 434-5757,Japanese,0
0WDHtP31HeVY0LP8INiFzQ,Rice Noodle Cart,Entrace of East Broadway MTA & Wing Shoon Seafood Restaurant At E Broadway and Rutgers St New York NY 10002,67,4.5,1,,Food Stands,0
0WjxE8_KSd2bUFUA4WSn9A,El Gauchito,94-60 Corona Ave Elmhurst NY 11373,152,4,2,(718) 271-1917,Argentine,0
0ZIWsNhLPUv-N2HW8hMTJA,Le Poisson Rouge,158 Bleecker St New York NY 10012,433,3,2,(212) 505-3474,Music Venues,0
0Zdd0qp4MgDh7fChBP8ISg,La Traviata,301 N Cedar Ave Long Beach CA 90802,305,4,3,(562) 432-8022,Italian,0
0_TkwDcJALPRPSyzh9BZdA,La Bella Pizza,1499 Forest Ave Staten Island NY 10302,6,4,1,(718) 981-5508,Pizza,0
0alEeu0dAvbmR91tM1afiw,Andella's Restaurant,1281 Arthur Kill Rd Staten Island NY 10312,52,4,2,(718) 227-1044,Italian,0
0bXiGRGFH4NM6M6uINFXmA,Buono's Authentic Pizzeria,401 W Willow St Long Beach CA 90806,222,4,2,(562) 595-6138,Pizza,0
0c4Zd_-dNETW7QX1dLsMRw,African Burial Ground National Monumento,26 Wall St New York NY 10278,27,4.5,0,(212) 637-2019,Landmarks & Historical Buildings,0
0c6Xt-P2x40DbMW7tMVDgw,Veranda Restaurant & Cafe,208-01 Northern Blvd Bayside NY 11361,257,4,2,(718) 281-2233,Mediterranean,0
0dKjWJG5X9YGTNoFCfNedA,Mario & Frank's Pizza & Subs,2083 US Rt 130 S Florence NJ 08518,21,3.5,2,(609) 499-0095,Pizza,0
0dmW0By4dPQ8kJW16YvW2Q,Delightful Crepes Cafe,1190 N Studebaker Rd Ste H Long Beach CA 90815,425,4,2,(562) 594-9400,Creperies,0
0ePn6TQSJQky4ueKeGQvpQ,SUGARFISH by sushi nozawa,33 E 20th St New York NY 10003,479,4,3,(347) 705-8100,Sushi Bars,0
0ef3Q3RvIqfFzZoOfA2amg,Dinosaur Bar-B-Que,604 Union St Brooklyn NY 11215,1323,3.5,2,(347) 429-7030,Barbeque,0
0ef3Q3RvIqfFzZoOfA2amg,Dinosaur Bar-B-Que,604 Union St Brooklyn NY 11215,1324,3.5,2,(347) 429-7030,Barbeque,0
0eqcep640NnSx8FH2ntpag,The Randolph,349 Broome St New York NY 10013,142,3.5,2,(646) 383-3623,Burgers,0
0fW6LvVCxI2cwJiYEvAdSQ,FishTag,222 W 79th St New York NY 10024,424,4,3,(212) 362-7470,Seafood,0
0gCUhxXl1rb1myDTZuqBhA,Kudo Society,138 W Central Blvd Palisades Park NJ 07650,249,4.5,1,(201) 242-0001,Coffee & Tea,0
0gTHz_iR8yHuhtIt-0-20g,Zum Schneider,107 Ave C New York NY 10009,552,4,2,(212) 598-1098,Pubs,0
0gZbEdzJxtlToqikiKASJg,Emigrants Bank Building,49-51 Chambers St New York NY 10007,2,3,0,,Landmarks & Historical Buildings,0
0i7ON3XpFWjlQHYwOS43fw,Mikado Japanese Restaurant,355 Merrick Rd Lynbrook NY 11563,54,4,2,(516) 887-2777,Japanese,0
0iCISI2oP9bkS54hy68Xsw,Rolf's Bar & Restaurant,281 3rd Ave New York NY 10010,669,2.5,2,(212) 477-4750,German,0
0j19wA2-Mct1XizDKN2uQA,Blu Restaurant,127 W 28th St Hotel Indigo New York NY 10001,55,3,3,(646) 484-4330,American (New),0
0j2To2zt471nZrGzQtNGeA,Ancona Pizzeria,200 Rockaway Ave Valley Stream NY 11580,93,3.5,1,(516) 825-8881,Pizza,0
0jKwEOnVivvh3ARWBv04bA,La Pala,246 Glen St Glen Cove NY 11542,51,4,2,(516) 399-2255,Italian,0
0j_QDaoXof4Eb_lq203YiA,Supreme Pizza & Grill,1599 Rt 38 Lumberton NJ 08048,18,2,0,(609) 702-9600,Pizza,0
0jyelhXYqV2eleo4u6VS-g,Sancho's Tacos,5272 E 2nd St Long Beach CA 90803,78,4,2,(562) 588-7000,Mexican,0
0k678lCWQyReNi0lARlOmw,China Blue,135 Watts St New York NY 10013,465,4,2,(212) 431-0111,Shanghainese,0
0k6OrRfbWt5oVPI4JCztlw,Gino's Pizzeria,380 Central Ave Jersey City NJ 07307,174,4,1,(201) 659-6464,Pizza,0
0kKYP-_ScvaHi0LUqg-iBA,New Ah Ping Snacketeria,45 Division St New York NY 10002,6,4.5,1,(212) 966-6688,Chinese,0
0kieRRo_GsDKHmOkSS8BUg,Paesano's Pizzeria,12 Bradley Ave Staten Island NY 10314,31,4.5,1,(718) 761-2070,Pizza,0
0l-l2j5NAIqtychRNs17Dw,McDonald's,114 Delancey St New York NY 10002,73,2,1,(212) 529-9770,Fast Food,0
0lMLRsJZSh2Uh1Eo0YrMPA,Eight Turn Crêpe,445 Albee Square W Brooklyn NY 11201,547,4,1,(929) 358-7988,Creperies,0
0lQEN3H-mmntbMd2akOnlg,BocBoc Chicken Delicious,90-15 Queens Blvd Elmhurst NY 11373,79,4,1,,Chicken Wings,0
0lZeHrKy9DLfBxek_oR3Kg,Yama,122 E 17th St New York NY 10003,381,3.5,2,(212) 475-0969,Japanese,0
0mRtZ39VQI5CfHEJ7zDwug,Duck Wong,2341 86th St Brooklyn NY 11214,133,4,1,(718) 483-9687,Cantonese,0
0mjfhvQArDoqKTg3ONWbmQ,King of Falafel & Shawarma - Cart,53rd & Park Ave New York NY 10022,134,4.5,1,(718) 838-4413,Falafel,0
0n0AbOhJ9H8r8g5luFuUGg,Cafe Carlyle,The Carlyle 35 E 76th St New York NY 10021,76,3.5,4,(212) 744-1600,Jazz & Blues,0
0nYfyel0UwlI1qXHOjTw0w,Musashi Asian Cuisine,495 Grand St Brooklyn NY 11211,96,4.5,2,(718) 388-5081,Japanese,0
0p6W9PtbvBkOl7VBmUZciw,Hudson Garden Grill,2900 Southern Blvd Bronx NY 10458,108,3.5,2,(646) 627-7711,American (New),0
0qaqUSscW-iYRY2oXO7e6g,Comfi,2638 Hwy 516 Old Bridge Township NJ 08857,413,4.5,2,(732) 588-5385,American (Traditional),0
0rQz8mkleT62eUkiAVs4UA,Russ & Daughters Cafe,127 Orchard St New York NY 10002,675,4,2,(212) 475-4881,Bagels,0
0sFAy3tueTdZYIywI_87AA,Paris Baguette,156-24 Northern Blvd Flushing NY 11354,151,3.5,2,(718) 961-0404,Coffee & Tea,0
0sR9gXJYvnSuEUaqiEmvRg,Nino's Restaurant,1354 1st Ave New York NY 10021,199,3.5,3,(212) 988-0002,Italian,0
0sXTHdwbJ_TEZq2WNjmGXw,Irving Farm,224 W 79th St New York NY 10024,480,4,2,(212) 874-7979,Coffee & Tea,0
0tY7uPrv2sQ-npalLNPFsw,Mr. Soon Tofu,152-22 Northern Blvd Flushing NY 11354,114,3.5,2,(347) 506-0797,Korean,0
0u411BT5S3hGdnjkQ3eLOA,Salvation Taco,145 E 39th St New York NY 10016,1077,3,2,(212) 865-5800,Mexican,0
0uFZRUKOPB_kpeck39-uCA,3 Brothers Italian Kitchen,947 Willis Ave Albertson NY 11507,22,4,0,(516) 506-7680,Vegan,0
0v0uYzYlIbxD0lGTiXhG-g,Morrell Wine Bar & Cafe,1 Rockefeller Plz 49th St New York NY 10020,204,3.5,3,(212) 262-7700,Wine Bars,0
0vSAR3Ym2fuehBvHSZyqIQ,Koi Restaurant,40 W 40th St New York NY 10018,659,3.5,3,(212) 921-3330,Sushi Bars,0
0vdgqmIt6e0suBu2g-M1UQ,The Ten Bells,247 Broome St New York NY 10002,387,3.5,2,(212) 228-4450,Wine Bars,0
0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,1659 1st Ave New York NY 10028,257,4.5,2,(212) 348-2878,Chinese,0
0vzpXztHo3T4OXSS4cT8fg,Poké Bar,525 E 1st St Long Beach CA 90802,409,4.5,2,(562) 336-1740,Sushi Bars,0
0wzQPZvvbUqhD7D8JNkGZw,Ristorante Grifone,244 E 46th St New York NY 10017,99,4,3,(212) 490-7275,Italian,0
0xl3JnEgbA4P6KKfJYup6w,Violette's Cellar,2271 Hylan Blvd Staten Island NY 10306,104,4,2,(718) 650-5050,Breakfast & Brunch,0
0xlBMTeY3n_W4h8exuGG2Q,Chopsticks House,895 Huguenot Ave Staten Island NY 10312,18,3.5,2,(718) 605-4230,Chinese,0
0y6eQXDw2RDLuBwkY02xGA,Aretsky's Patroon,160 E 46th St New York NY 10017,188,4,3,(212) 883-7373,American (Traditional),0
0y7SluIvbyOGIQHdK-nkfw,Eggs Etc,550 Redondo Ave Long Beach CA 90814,604,3.5,2,(562) 433-9588,Breakfast & Brunch,0
0zNa_iYDU_8NRpblJd3sjg,Gentle Brew Coffee Roasters,151 E Park Ave Long Beach NY 11561,138,4.5,1,(516) 605-2370,Coffee & Tea,0
0zTdljnCki9wR3kAqb0hWA,The Corner,115 Grove St Montclair NJ 07042,527,4.5,2,(973) 783-2400,Cafes,0
0zXppn_kQGKAhmdCEsqL9Q,Wei's Buffet,711 E 1st Ave Roselle NJ 07203,61,3.5,2,(908) 620-1888,Buffets,0
0zvo5YGRwC8FB7zwHi_Wig,Sushi You,21505 73rd Ave Oakland Gardens NY 11364,156,4,2,(718) 281-1188,Sushi Bars,0
0zxGc7hit7mFSk2o1PvIdQ,Umberto's Clam House,132 Mulberry St New York NY 10013,344,2.5,2,(212) 431-7545,Seafood,0
1-4W4i1fj9rp0Blrg0Q1zg,Aroma Brazil Restaurant,75-13 Roosevelt Ave Jackson Heights NY 11372,89,4,2,(718) 672-7662,Brazilian,0
1-oCMIHLTRyK1wOD9k2cVw,Ke Zhang,45-72 Kissena Blvd Flushing NY 11355,80,3.5,2,(718) 661-0008,Chinese,0
10hhgmQhZuJ0Qe6YNRv6Uw,Five Guys,223 Old Country Rd Carle Place NY 11514,36,3.5,2,(516) 493-9330,Fast Food,0
10r9HA_x6c6HAr0RJjJUHQ,Amazing Deli,643 Oceanside Ave Staten Island NY 10305,3,4.5,0,(718) 979-4368,Delis,0
11WbbhdN7OJakfz10OzptA,Roundin' 3rd,4133 E Anaheim St Long Beach CA 90804,222,4.5,2,(562) 498-9900,American (Traditional),0
12anHG0qFlw8Jkb99RX3Mg,Mile End Delicatessen Brooklyn,97A Hoyt St Brooklyn NY 11217,697,3.5,2,(718) 852-7510,Delis,0
12xF41OEVDoqsSwnDTEH1g,Starbucks,222 Broadway New York NY 10007,5,2.5,2,(646) 647-6873,Coffee & Tea,0
138pIP5IsMxuxz0r2BllSg,Island Taste,24324 Merrick Blvd Rosedale NY 11422,83,3,2,(718) 712-1057,Seafood,0
13Y2x5Yzui2Df8Sg9ktHYQ,Public House,140 E 41st St New York NY 10017,487,2.5,2,(212) 682-3710,Sports Bars,0
13jzN6n45XtcbYA46nWThg,The Bar Downstairs,485 5th Ave New York NY 10018,315,4,3,(212) 601-1234,Lounges,0
1485i_hasWimFGt8kx7CsA,Tantalum Restaurant,6272 E Pacific Coast Hwy Long Beach CA 90803,1643,4,2,(562) 431-1414,American (New),0
14BLy22t6EKuPO5aAQ6R8g,Just Salad,233 Broadway New York NY 10279,55,3,1,(212) 244-1111,Salad,0
14CZLOKOX7GJqbTaUt5HpQ,Rizzo Bakery,208 Central Ave Jersey City NJ 07307,85,4.5,1,(201) 653-7248,Bakeries,0
14o8c4ACAlHJGR6vf_xiHw,YeDon,209-11 Northern Blvd Bayside NY 11361,61,4,2,(718) 224-3080,Korean,0
154ILTDY2x4liySxKmO4cw,Zoralie Restaurant,449 W 51st St New York NY 10019,183,4,1,(646) 590-3751,Dominican,0
15R8rx9SHKNVYBwgAuTyGA,Sushi Ginza Onodera,461 5th Ave New York NY 10017,94,4,4,(212) 390-0925,Sushi Bars,0
15_ODtslmB59M-FxU-mvUQ,Bagatelle - NY,1 Little W 12th St New York NY 10014,463,3,3,(212) 488-2110,French,0
15d_Y6TVOQFD2KRVkxuAjw,Baci & Abbracci,204 Grand St Brooklyn NY 11211,255,4,2,(718) 599-6599,Pizza,0
15k7iqFbhf4h8L01yggLqg,Song E Napule,146 W Houston St New York NY 10012,283,4.5,2,(212) 533-1242,Pizza,0
15pcxijuNY8BMNzBhABt7w,Miss Lily's 7A,109 Avenue A New York NY 10009,438,4,2,(212) 812-1482,Caribbean,0
15svH3HiVDwHMSIlRYpk6A,Ashoka Indian Restaurant,489 Columbus Ave New York NY 10024,141,4.5,2,(212) 875-1400,Indian,0
162YNhj_eF6rtofNNQKFmw,Johnny Rebs',4663 Long Beach Blvd Long Beach CA 90805,1011,4,2,(562) 423-7327,Southern,0
16ZnHpuaaBt92XWeJHCC5A,Olio e Piú,3 Greenwich Ave New York NY 10014,1036,4,2,(212) 243-6546,Pizza,0
16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,811 53rd St Brooklyn NY 11220,249,4.5,2,(718) 431-0026,Hot Pot,0
18-qEPtsL2lbZH4ianmicg,The Granddaddy,290 Grand St New York NY 10002,14,4.5,1,(917) 388-2233,Coffee & Tea,0
1851MMElaLteR03rnGAMlw,Pho Vietnam,87 Chrystie St New York NY 10002,357,4,1,(212) 775-0999,Vietnamese,0
18SaER8etYVDPlf9hS5Jvw,Rippers,8601 Shore Front Pkwy Far Rockaway NY 11693,94,3.5,2,,Food Stands,0
18oBmQQPj_QopK4L7wwcsg,SaltBrick Tavern,156 Tillary St Brooklyn NY 11201,43,4,3,(347) 417-9112,Steakhouses,0
19KnjWXCKZeNGmqRnzAViQ,Sebastian's Schnitzelhaus,43 Fort Dix St Wrightstown NJ 08562,138,4.5,2,(609) 724-9609,German,0
19d0pK5EqzRL7Iuzh4kXjw,Ponticelli's Pizza Panini & Pasta,1502 Haines Rd Levittown PA 19055,19,4.5,1,(215) 946-5780,Pizza,0
19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,6946 Myrtle Ave Glendale NY 11385,381,4,2,(718) 386-3014,German,0
19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,928 Broadway New York NY 10010,339,4,3,(212) 777-2754,Italian,0
1ACfnKb2-HcMN1XTO3Rdqw,The Lobby,821 Spring St Elizabeth NJ 07201,201,3,2,(908) 469-8088,American (New),0
1AgPEKlEtMOeGyEbO4eV1g,Sushi Bento,2655 Richmond Ave Ste 2515 Staten Island NY 10314,7,3.5,1,(718) 477-0176,Japanese,0
1CTv-Hk7Pg9wvKUfksigfA,Red Square Café,150 Centre St Manhattan NY 10013,3,3.5,0,(212) 941-8822,Chinese,0
1DfbZ0VsSCg9g1KILmnvzQ,Per Se,10 Columbus Cir Fl 4 New York NY 10019,1369,4.5,4,(212) 823-9335,French,0
1DpGlxDK2z380Ay-9CxIRA,Misaki Japanese Restaurant,411 Plandome Rd Manhasset NY 11030,32,3,2,(516) 869-8080,Japanese,0
1EPOTasHi5FmEAf3_Af7qg,Better Gourmet Health Kitchen,4085 Victory Blvd Staten Island NY 10314,54,3.5,2,(718) 983-0404,Pizza,0
1Ed-tb_0dBGrXfsYyehmvg,Momofuku Ssam Bar,207 2nd Ave New York NY 10003,2202,4,3,(212) 254-3500,American (New),1
1ExwosnCMtb7D3SF5ovo6w,The Pomeroy,36-12 Ditmars Blvd Astoria NY 11105,174,4,2,(718) 721-1579,American (New),0
1GNH6ZldleY8rKtWNZX_yg,Baybridge Szechuan Restaurant,20806 Cross Island Pkwy Bayside NY 11360,33,4,2,(718) 352-8800,Chinese,0
1GQhMgBa098ptUEBIuR-pQ,Chinese Korean Dumplings and Noodles 中韓面食,136-20 Roosevelt Ave Ste 30 Flushing NY 11355,42,4,1,(718) 358-1478,Korean,0
1GnRQ4jyz9STASHI96YmYQ,Kawaii Sushi,82-19 153rd Ave Howard Beach NY 11414,63,4,2,(718) 848-6888,Sushi Bars,0
1HjbS4hWLeHEwpC4EuWKYw,Manna House Bakery,125 Mott St New York NY 10013,57,4,1,(212) 966-3766,Bakeries,0
1I0BqA7zkYBEiGba_9AuyQ,Kung Fu Tea,42-21 Bell Blvd Bayside NY 11361,19,4.5,2,(718) 631-0011,Coffee & Tea,0
1J_KV9SicsnyXYdH3uprIw,Sociale,72 Henry St Brooklyn NY 11201,183,3.5,2,(718) 576-3588,Italian,0
1Jdjm-JHIghzmNhb4F8XYA,Cafe Luna,1300 Hylan Blvd Staten Island NY 10305,33,4,2,(718) 351-3235,Italian,0
1Jjg8-vQVRQqqtL4sODi5g,Mekelburg's,293 Grand Ave Brooklyn NY 11238,191,4.5,2,(718) 399-2337,Specialty Food,0
1KGvtMU7VBcdlvxo2brdQg,Clove Indian Restaurant & Bar,1592 Amsterdam Ave New York NY 10031,187,4,2,(646) 918-6644,Indian,0
1KS8IU6SY_bN6L595KG6pQ,Black Rail Coffee,800 Jackson St Hoboken NJ 07030,89,4.5,1,(201) 222-7400,Coffee & Tea,0
1L0pkxU2QqOkOg2drzqtPA,Randolph Beer,104 S 4th St Brooklyn NY 11249,292,4,2,(646) 383-3623,Breakfast & Brunch,0
1L5-aUiv2j6xfsjHgzWGYg,Burger King,2062 Route 130 N Burlington NJ 08016,3,2,1,(609) 499-6770,Burgers,0
1L5gZecCOPs-hoIjms-JxQ,Bahia Restaurant,690 Grand St Brooklyn NY 11211,196,4,2,(718) 218-9592,Salvadoran,0
1LIptXhtDh58vAA-QPFL4w,Cask Bar & Kitchen,167 E 33rd St New York NY 10016,1198,4,2,(212) 300-4924,Bars,0
1MnmwcveYq1JjGeQfdltgw,Kiku Roll & Sushi,3401 Cherry Ave Long Beach CA 90807,81,3.5,1,(562) 988-7666,Japanese,0
1MqGlFP3b7H77fzUkJMKgw,Mooncake Foods,28 Watts St New York NY 10013,481,4,2,(212) 219-8888,Vietnamese,0
1Mqydw0kcU_dgRgsWpo_7g,OatMeals,120 W 3rd St New York NY 10012,333,4.5,1,(646) 360-3570,Bakeries,0
1NDrUD3rct843ekECS9Dkw,Cafe Lalo,201 W 83rd St New York NY 10024,1230,3,2,(212) 496-6031,Desserts,0
1NJbUQnAp0ecYsnPWAj0ww,SanRasa,226 Bay St Staten island NY 10301,42,4.5,2,(718) 682-1653,Sri Lankan,0
